Ind	Gene	N	Df	Dist	LogP	Pval	BF	FDR	Y
Samp220	ENSG00000149016.15	762	15	38.3664165710137	-7.13549969474573	0.000796327762651433	0.606801755140392	0.886595071631639	outlier
Samp225	ENSG00000149016.15	762	14	36.932015490205	-7.18822116245252	0.000755431716311109	0.575638967829065	0.8583792843804	outlier
Samp226	ENSG00000149016.15	762	18	42.5377120585603	-6.98058360219923	0.000929760434605487	0.708477451169381	0.973436497948174	outlier
Samp232	ENSG00000149016.15	762	17	37.9281214234524	-5.98576808216674	0.00251428180162421	1	1	outlier
Samp233	ENSG00000149016.15	762	13	40.9021120335269	-9.22208041716429	9.88328600246296e-05	0.0753106393387678	0.193144716077767	outlier
Samp234	ENSG00000149016.15	762	11	30.7140214455475	-6.7066438737216	0.00122276098624194	0.931743871516356	1	outlier
Samp240	ENSG00000149016.15	762	14	46.109099044296	-10.5230400986143	2.69092598401651e-05	0.0205048559982058	0.0770071258599286	outlier
Samp242	ENSG00000149016.15	762	12	33.0896144671846	-6.97247482602452	0.000937330303574429	0.714245691323715	0.978709636489523	outlier
Samp243	ENSG00000149016.15	762	18	73.4731598533172	-18.2742920445974	1.15764607689279e-08	8.82126310592303e-06	0.000298158692980198	outlier
Samp246	ENSG00000149016.15	762	13	33.4660102563202	-6.53629431437963	0.00144985124947696	1	1	outlier
Samp263	ENSG00000149016.15	762	15	59.2957739623435	-14.9146552132117	3.33155925034215e-07	0.000253864814876072	0.00390028670127783	outlier
Samp269	ENSG00000149016.15	762	13	36.3070688297472	-7.539646302175	0.000531585609224706	0.405068234229226	0.684565315847392	outlier
Samp270	ENSG00000149016.15	762	16	40.4524900956645	-7.31051827659087	0.000668470509660286	0.509374528361138	0.789764177000296	outlier
Samp272	ENSG00000149016.15	762	15	42.5407771176935	-8.59257394796309	0.000185478061832772	0.141334283116572	0.303629159068229	outlier
Samp276	ENSG00000149016.15	762	15	41.1663039742161	-8.10625915429927	0.00030164517327007	0.229853622031794	0.45700308380439	outlier
Samp291	ENSG00000149016.15	762	18	47.3902071272831	-8.59299642690779	0.00018539971780746	0.141274584969284	0.303629159068229	outlier
Samp292	ENSG00000149016.15	762	20	45.8860372027626	-7.08741731451379	0.00083555255077185	0.636691043688149	0.916779534514749	outlier
Samp294	ENSG00000149016.15	762	13	40.0842000841645	-8.9177671560647	0.000133987083283704	0.102098157462183	0.239647064043179	outlier
Samp295	ENSG00000149016.15	762	18	40.498264928527	-6.32862569579201	0.00178448450925467	1	1	outlier
Samp297	ENSG00000149016.15	762	15	38.7272931850584	-7.25903519797803	0.000703786723007738	0.536285482931897	0.81401149827437	outlier
Samp303	ENSG00000149016.15	762	16	41.4261353664507	-7.64117829790572	0.000480262226556983	0.365959816636421	0.644241760537032	outlier
Samp306	ENSG00000149016.15	762	14	36.4837754006042	-7.03246464685926	0.000882753421807385	0.672658107417227	0.936916649616852	outlier
Samp307	ENSG00000149016.15	762	13	36.2210095758372	-7.5088076909078	0.000548234364000555	0.417754585368423	0.696715706519048	outlier
Samp313	ENSG00000149016.15	762	14	33.4847582817092	-6.01109007643537	0.00245141449424402	1	1	outlier
Samp316	ENSG00000149016.15	762	13	33.1122364695131	-6.41359668581159	0.0016391184931802	1	1	outlier
Samp319	ENSG00000149016.15	762	17	71.3640594534793	-18.1941453472957	1.25424700519879e-08	9.55736217961477e-06	0.000302848914066543	outlier
Samp323	ENSG00000149016.15	762	13	33.6371057742074	-6.59582096976575	0.00136606495220476	1	1	outlier
Samp325	ENSG00000149016.15	762	18	61.1000831623728	-13.5101413927893	1.35712591416658e-06	0.00103412994659493	0.010922997560909	outlier
Samp333	ENSG00000149016.15	762	18	45.5073054559885	-7.95778414954359	0.000349927646357703	0.26664486652457	0.502919394868693	outlier
Samp337	ENSG00000149016.15	762	17	37.9944073817018	-6.00673241237466	0.00246212024417318	1	1	outlier
Samp338	ENSG00000149016.15	762	17	41.3051524809733	-7.07710907663058	0.000844210170970458	0.643288150279489	0.916779534514749	outlier
Samp339	ENSG00000149016.15	762	18	39.6961537809532	-6.0768469140779	0.00229540285694798	1	1	outlier
Samp340	ENSG00000149016.15	762	13	43.8371863963391	-10.3295057577759	3.26552226044644e-05	0.0248832796246019	0.0894739203522919	outlier
Samp353	ENSG00000149016.15	762	14	57.047383817703	-14.7730091758294	3.83851846262715e-07	0.000292495106852189	0.00436161821100176	outlier
Samp358	ENSG00000149016.15	762	19	50.0992324618817	-8.97348638057522	0.000126725607398263	0.0965649128374767	0.229236264180981	outlier
Samp363	ENSG00000149016.15	762	11	35.3192400447081	-8.42428381360419	0.000219472457078137	0.16723801229354	0.351824366111306	outlier
Samp368	ENSG00000149016.15	762	14	39.8163286693897	-8.20787097897603	0.000272500262931274	0.207645200353631	0.421558876277679	outlier
Samp386	ENSG00000149016.15	762	14	38.4152798001156	-7.70893124578617	0.000448800878737627	0.341986269598072	0.61738926416336	outlier
Samp393	ENSG00000149016.15	762	17	47.8753749763244	-9.31883752526984	8.97181448825456e-05	0.0683652264004998	0.181472093115463	outlier
Samp399	ENSG00000149016.15	762	13	32.0389875095454	-6.04463882103686	0.00237053687243107	1	1	outlier
Samp402	ENSG00000149016.15	762	19	53.4790031246937	-10.1361382326066	3.96215168445715e-05	0.0301915958355635	0.100046660710005	outlier
Samp403	ENSG00000149016.15	762	14	44.1652668619172	-9.79597765284315	5.56750942009375e-05	0.0424244217811144	0.126524599076618	outlier
Samp404	ENSG00000149016.15	762	17	59.8724796477575	-13.7174176790845	1.10306523181387e-06	0.000840535706642171	0.00947003562816846	outlier
Samp408	ENSG00000149016.15	762	12	35.9219481776831	-8.00591073088397	0.000333485647044029	0.25411606304755	0.489873931426266	outlier
Samp412	ENSG00000149016.15	762	16	50.1926543793792	-10.7540067432655	2.13596539837638e-05	0.016276056335628	0.0649760674186095	outlier
Samp413	ENSG00000149016.15	762	19	45.1062054718176	-7.31976966106453	0.000662314750518314	0.504683839894955	0.787073189832279	outlier
Samp424	ENSG00000149016.15	762	17	76.85592908961	-20.4014731940981	1.37959867664388e-09	1.05125419160263e-06	4.44154895952113e-05	outlier
Samp425	ENSG00000149016.15	762	15	43.0743035903589	-8.78296241656901	0.000153323204556857	0.116832281872325	0.263367463400102	outlier
Samp428	ENSG00000149016.15	762	12	33.5091724281039	-7.12370902007515	0.000805772575169969	0.613998702279516	0.893892266185262	outlier
Samp431	ENSG00000149016.15	762	16	41.2651184785904	-7.58626084423806	0.000507374664405621	0.386619494277083	0.664815151572997	outlier
Samp433	ENSG00000149016.15	762	19	44.6512969579458	-7.17332658469787	0.000766767766011908	0.584277037701074	0.86363981957564	outlier
Samp436	ENSG00000149016.15	762	20	64.5962895493495	-13.5130701286121	1.3531570655771e-06	0.00103110568396975	0.010922997560909	outlier
Samp437	ENSG00000149016.15	762	17	40.7352285794024	-6.88973064913777	0.00101818805389427	0.775859297067435	1	outlier
Samp440	ENSG00000149016.15	762	20	54.4590605329877	-9.91470195238683	4.94424123564928e-05	0.0376751182156475	0.117185797149284	outlier
Samp445	ENSG00000149016.15	762	12	43.7736812504612	-11.0008076027058	1.66882178966393e-05	0.0127164220372391	0.0551044954947029	outlier
Samp446	ENSG00000149016.15	762	14	51.5075055653099	-12.589894444536	3.40626408146285e-06	0.00259557323007469	0.0176129361921201	outlier
Samp451	ENSG00000149016.15	762	17	49.3793694976456	-9.85079855735253	5.27050881705102e-05	0.0401612771859288	0.123404651716763	outlier
Samp453	ENSG00000149016.15	762	14	36.6178440882164	-7.07897127810626	0.000842639544409723	0.642091332840209	0.916779534514749	outlier
Samp457	ENSG00000149016.15	762	15	37.1425162828513	-6.72024855828603	0.00120623835615516	0.919153627390235	1	outlier
Samp461	ENSG00000149016.15	762	9	39.2776715009806	-11.4867373784825	1.02653400749295e-05	0.00782218913709625	0.0381331720433442	outlier
Samp467	ENSG00000149016.15	762	17	38.7284166254329	-6.24014910414275	0.00194956481298247	1	1	outlier
Samp468	ENSG00000149016.15	762	10	37.6141782783226	-10.0247344712747	4.42907604106641e-05	0.033749559432926	0.107616519701217	outlier
Samp469	ENSG00000149016.15	762	18	59.121342565023	-12.7734237146015	2.83512731188758e-06	0.00216036701165834	0.0159373465989277	outlier
Samp470	ENSG00000149016.15	762	10	30.3213454512374	-7.18371007518983	0.000758847232758648	0.57824159136209	0.859731632904925	outlier
Samp472	ENSG00000149016.15	762	25	51.0658946451309	-6.45584573735178	0.00157130980402559	1	1	outlier
Samp488	ENSG00000149016.15	762	16	57.1969644217137	-13.3828191556904	1.54140047461589e-06	0.0011745471616573	0.0119099082192051	outlier
Samp495	ENSG00000149016.15	762	18	53.539729511552	-10.7409807774732	2.16397041077607e-05	0.0164894545301136	0.0653136988028719	outlier
Samp498	ENSG00000149016.15	762	12	44.6308459465659	-11.3374071144623	1.19186385975775e-05	0.00908200261135403	0.0426349567033008	outlier
Samp499	ENSG00000149016.15	762	13	33.6946927333101	-6.61588338256282	0.00133893148473505	1	1	outlier
Samp502	ENSG00000149016.15	762	16	58.0744127309704	-13.7193635859134	1.10092085670039e-06	0.000838901692805696	0.00947003562816846	outlier
Samp504	ENSG00000149016.15	762	10	47.2715396571807	-13.9866346135778	8.42717023209372e-07	0.000642150371685542	0.00827118625675053	outlier
Samp513	ENSG00000149016.15	762	16	83.8943239182494	-24.1402368524382	3.28116706134652e-11	2.50024930074605e-08	4.94483571143304e-06	outlier
Samp517	ENSG00000149016.15	762	12	30.3988740135288	-6.01946186117292	0.00243097744644191	1	1	outlier
Samp520	ENSG00000149016.15	762	14	58.1797009502406	-15.2259267239568	2.44041700160833e-07	0.000185959775522555	0.00314272020633117	outlier
Samp537	ENSG00000149016.15	762	14	33.7227653756963	-6.090757178684	0.00226369424471123	1	1	outlier
Samp538	ENSG00000149016.15	762	17	54.549250400491	-11.7245185219897	8.09293967064119e-06	0.00616682002902859	0.0325535260924612	outlier
Samp539	ENSG00000149016.15	762	18	52.5654195658531	-10.3937955631976	3.06218863890313e-05	0.0233338774284418	0.0851098982461871	outlier
Samp543	ENSG00000149016.15	762	20	68.4688498640518	-14.9449059628458	3.23228619804129e-07	0.000246300208290746	0.00390028670127783	outlier
Samp547	ENSG00000149016.15	762	17	41.3030485687944	-7.07641508443358	0.000844796249585205	0.643734742183926	0.916779534514749	outlier
Samp554	ENSG00000149016.15	762	15	45.76576645475	-9.75633273922903	5.79266652759806e-05	0.0441401189402972	0.130110699434481	outlier
Samp555	ENSG00000149016.15	762	18	56.7855896294362	-11.9143086034006	6.69393541509048e-06	0.00510077878629895	0.029065756318234	outlier
Samp559	ENSG00000149016.15	762	15	42.3987631953165	-8.54204607377458	0.000195090681575521	0.148659099360547	0.317391987295364	outlier
Samp564	ENSG00000149016.15	762	14	38.1319078289817	-7.60883907805846	0.000496047396642135	0.377988116241307	0.655883149380437	outlier
Samp567	ENSG00000149016.15	762	15	37.0269174008204	-6.68133217883591	0.00125410616554493	0.955628898145237	1	outlier
Samp569	ENSG00000149016.15	762	19	56.1794708132096	-11.0870855547668	1.5308756779391e-05	0.0116652726658959	0.051879765277274	outlier
Samp571	ENSG00000149016.15	762	19	87.9371771118076	-23.2898649066595	7.67962805981308e-11	5.85187658157757e-08	4.94483571143304e-06	outlier
Samp573	ENSG00000149016.15	762	16	75.2226537036616	-20.5463315067625	1.19355271016652e-09	9.09487165146887e-07	4.19190902481338e-05	outlier
Samp574	ENSG00000149016.15	762	18	41.9623441454951	-6.79499511427114	0.00111936343789895	0.852954939679002	1	outlier
Samp577	ENSG00000149016.15	762	12	43.5548975286074	-10.9151645001318	1.8180435763154e-05	0.0138534920515233	0.0585310039176861	outlier
Samp578	ENSG00000149016.15	762	12	31.0237184700773	-6.23804306789963	0.00195367499371252	1	1	outlier
Samp601	ENSG00000149016.15	762	15	42.9360882269413	-8.73355578654498	0.000161088639827736	0.122749543548735	0.27058268947482	outlier
Samp602	ENSG00000149016.15	762	14	34.6037525583529	-6.38779957777347	0.00168195313955739	1	1	outlier
Samp610	ENSG00000149016.15	762	15	64.2301579911097	-16.8817098296458	4.65979247696849e-08	3.55076186744999e-05	0.000900118133398572	outlier
Samp614	ENSG00000149016.15	762	15	40.7848755427689	-7.97240182917508	0.00034484972029638	0.262775486865842	0.500854029477375	outlier
Samp615	ENSG00000149016.15	762	16	52.7859487970246	-11.7146161684757	8.17347691626606e-06	0.00622818941019474	0.0325535260924612	outlier
Samp625	ENSG00000149016.15	762	14	39.2827313590935	-8.01706406444811	0.000329786835764978	0.251297568852913	0.488152748691291	outlier
Samp627	ENSG00000149016.15	762	14	46.582724764367	-10.7016592656993	2.25075608888225e-05	0.0171507613972827	0.0668879694494026	outlier
Samp633	ENSG00000149016.15	762	17	39.3662821436135	-6.44484426034106	0.00158869197215592	1	1	outlier
Samp634	ENSG00000149016.15	762	15	55.9939492583124	-13.6210890416205	1.21460815225546e-06	0.00092553141201866	0.0102009657802926	outlier
Samp639	ENSG00000149016.15	762	15	45.003360886814	-9.47849169999439	7.64792037882053e-05	0.0582771532866124	0.161456375498975	outlier
Samp641	ENSG00000149016.15	762	11	28.7263352143493	-5.99039133808583	0.00250268446279257	1	1	outlier
Samp654	ENSG00000149016.15	762	14	50.0803345102973	-12.0371744417625	5.91999803045131e-06	0.0045110384992039	0.0272273395130521	outlier
Samp659	ENSG00000149016.15	762	13	40.1304265998658	-8.93491359536418	0.000131709265928101	0.100362460637213	0.236668686246824	outlier
Samp664	ENSG00000149016.15	762	16	48.5709586571605	-10.1616915247801	3.86218830097223e-05	0.0294298748534084	0.0981641220439345	outlier
Samp671	ENSG00000149016.15	762	22	46.3744853071871	-6.33711687255044	0.00176939628490893	1	1	outlier
Samp673	ENSG00000149016.15	762	20	44.6452645651235	-6.69878119841109	0.00123241305467366	0.939098747661329	1	outlier
Samp674	ENSG00000149016.15	762	17	38.8662493113153	-6.28423651985173	0.00186548068368946	1	1	outlier
Samp675	ENSG00000149016.15	762	14	35.9933528354648	-6.86293553956573	0.00104583931930996	0.796929561314191	1	outlier
Samp676	ENSG00000149016.15	762	14	38.1240216127187	-7.60605758210958	0.000497429071136551	0.379040952206052	0.655883149380437	outlier
Samp680	ENSG00000149016.15	762	15	43.6002025657893	-8.97148363022819	0.000126979661470981	0.0967585020408875	0.229236264180981	outlier
Samp683	ENSG00000149016.15	762	16	41.9340407343787	-7.81500358193344	0.000403633374075529	0.307568631045553	0.564990202681506	outlier
Samp691	ENSG00000149016.15	762	16	37.3420607145101	-6.27832605641557	0.00187653918730919	1	1	outlier
Samp706	ENSG00000149016.15	762	14	33.6039785201768	-6.05096468935935	0.00235558849889237	1	1	outlier
Samp708	ENSG00000149016.15	762	14	37.6357804514897	-7.43428667347663	0.000590650153033371	0.450075416611429	0.726714128095523	outlier
Samp714	ENSG00000149016.15	762	16	45.2943018650759	-8.98656237019714	0.000125079331471387	0.0953104505811969	0.229232554738332	outlier
Samp715	ENSG00000149016.15	762	14	42.1614897092365	-9.05726085158806	0.000116541764972191	0.0888048249088094	0.217507469704185	outlier
Samp718	ENSG00000149016.15	762	19	51.2699567866353	-9.37255716687056	8.50256853213054e-05	0.0647895722148347	0.175659428411343	outlier
Samp727	ENSG00000149016.15	762	15	36.6662716047647	-6.56026778633787	0.0014155066062593	1	1	outlier
Samp730	ENSG00000149016.15	762	16	48.4786199928986	-10.1281702281668	3.99384823811166e-05	0.0304331235744109	0.100192166572898	outlier
Samp731	ENSG00000149016.15	762	16	51.6547823261632	-11.2936532236484	1.24517021733446e-05	0.00948819705608856	0.0441331734627239	outlier
Samp733	ENSG00000149016.15	762	18	54.1983480627796	-10.9770223602037	1.70899094340599e-05	0.0130225109887537	0.0559526531465941	outlier
Samp735	ENSG00000149016.15	762	17	63.342516378918	-15.0462951389752	2.92063340414124e-07	0.000222552265395563	0.00363980640501775	outlier
Samp737	ENSG00000149016.15	762	15	53.5155353046533	-12.6635189318905	3.16448911679852e-06	0.00241134070700047	0.0172258073994166	outlier
Samp743	ENSG00000149016.15	762	16	48.5992731283651	-10.1719749130502	3.8226754303964e-05	0.0291287867796206	0.0981641220439345	outlier
Samp746	ENSG00000149016.15	762	12	37.7157168153908	-8.67452493430166	0.00017088411277067	0.13021369393125	0.282129670184376	outlier
Samp753	ENSG00000149016.15	762	13	50.3245818932362	-12.8514173826371	2.62240851316283e-06	0.00199827528703007	0.0158300870394414	outlier
Samp759	ENSG00000149016.15	762	16	37.6423520551324	-6.37627985829411	0.00170144079857819	1	1	outlier
Samp8	ENSG00000189077.10	762	15	44.7748995947149	-9.39555245833244	8.30928036663363e-05	0.0633167163937482	0.172589114041023	outlier
Samp9	ENSG00000189077.10	762	13	36.5180154082418	-7.61534910263629	0.000492828604474092	0.375535396609258	0.654283319865615	outlier
Samp13	ENSG00000189077.10	762	19	52.250038083361	-9.70967036992661	6.06937172664817e-05	0.0462486125570591	0.133227537309255	outlier
Samp14	ENSG00000189077.10	762	12	31.8245262373914	-6.52064849586846	0.00147271374383615	1	1	outlier
Samp17	ENSG00000189077.10	762	15	38.4810099174306	-7.17467442219793	0.000765734983830673	0.583490057678973	0.86363981957564	outlier
Samp25	ENSG00000189077.10	762	16	38.850999535649	-6.77429385742009	0.00114277717872622	0.870796210189379	1	outlier
Samp32	ENSG00000189077.10	762	18	54.7707215203275	-11.1830168133874	1.39084107153027e-05	0.0105982089650606	0.0479758209400513	outlier
Samp37	ENSG00000189077.10	762	13	56.8405556244242	-15.4681515542904	1.9154337468919e-07	0.000145956051513163	0.00293435568781803	outlier
Samp51	ENSG00000189077.10	762	17	56.2277713397148	-12.3464850779049	4.34499878923107e-06	0.00331088907739408	0.0215207790030615	outlier
Samp52	ENSG00000189077.10	762	15	38.8416351026052	-7.29827814929304	0.000676702954094996	0.515647651020387	0.793955087632142	outlier
Samp55	ENSG00000189077.10	762	14	77.8380612772519	-23.3671157664392	7.10870618788794e-11	5.41683411517061e-08	4.94483571143304e-06	outlier
Samp58	ENSG00000189077.10	762	13	40.5452230811101	-9.08905457132779	0.000112894752019766	0.0860258010390619	0.212756493301485	outlier
Samp60	ENSG00000189077.10	762	14	42.6069849489283	-9.22050607540116	9.8988579269228e-05	0.0754292974031517	0.193144716077767	outlier
Samp79	ENSG00000189077.10	762	15	35.4108064212974	-6.14303985451173	0.00214838291045097	1	1	outlier
